GEO_ID,NAME,Mobile Home,Mobile Home_MOE,Mobile Home (Owner occupied),Mobile Homes (Owner occupied)_MOE,Mobile Homes (Renter occupied),Mobile Homes (Renter occupied)_MOE
1500000US010890003022,Block Group 2; Census Tract 3.02; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890009022,Block Group 2; Census Tract 9.02; Madison County; Alabama,27,45.88027899,27,44,0,13
1500000US010890027222,Block Group 2; Census Tract 27.22; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890031003,Block Group 3; Census Tract 31; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890104041,Block Group 1; Census Tract 104.04; Madison County; Alabama,778,521.2417865,576,413,202,318
1500000US010890104061,Block Group 1; Census Tract 104.06; Madison County; Alabama,199,171.4934401,199,171,0,13
1500000US010890110283,Block Group 3; Census Tract 110.28; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890014011,Block Group 1; Census Tract 14.01; Madison County; Alabama,6,15.8113883,6,9,0,13
1500000US010890102001,Block Group 1; Census Tract 102; Madison County; Alabama,101,94.89467846,101,94,0,13
1500000US010890109052,Block Group 2; Census Tract 109.05; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110242,Block Group 2; Census Tract 110.24; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110261,Block Group 1; Census Tract 110.26; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890022002,Block Group 2; Census Tract 22; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890023003,Block Group 3; Census Tract 23; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890025013,Block Group 3; Census Tract 25.01; Madison County; Alabama,485,448.9109043,319,380,166,239
1500000US010890029112,Block Group 2; Census Tract 29.11; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110211,Block Group 1; Census Tract 110.21; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110281,Block Group 1; Census Tract 110.28; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890111002,Block Group 2; Census Tract 111; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890029222,Block Group 2; Census Tract 29.22; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890012003,Block Group 3; Census Tract 12; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890019012,Block Group 2; Census Tract 19.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890019021,Block Group 1; Census Tract 19.02; Madison County; Alabama,8,18.38477631,0,13,8,13
1500000US010890107062,Block Group 2; Census Tract 107.06; Madison County; Alabama,383,354.6843667,84,101,299,340
1500000US010890009013,Block Group 3; Census Tract 9.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106282,Block Group 2; Census Tract 106.28; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106312,Block Group 2; Census Tract 106.31; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890002032,Block Group 2; Census Tract 2.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890026001,Block Group 1; Census Tract 26; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890109023,Block Group 3; Census Tract 109.02; Madison County; Alabama,161,136.0147051,128,128,33,46
1500000US010890112022,Block Group 2; Census Tract 112.02; Madison County; Alabama,124,169.4992625,0,13,124,169
1500000US010890006012,Block Group 2; Census Tract 6.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890028032,Block Group 2; Census Tract 28.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110133,Block Group 3; Census Tract 110.13; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890103041,Block Group 1; Census Tract 103.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890012002,Block Group 2; Census Tract 12; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106122,Block Group 2; Census Tract 106.12; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890005021,Block Group 1; Census Tract 5.02; Madison County; Alabama,15,27.29468813,15,24,0,13
1500000US010890105022,Block Group 2; Census Tract 105.02; Madison County; Alabama,25,42.05948169,25,40,0,13
1500000US010890106301,Block Group 1; Census Tract 106.30; Madison County; Alabama,40,75.13321503,40,74,0,13
1500000US010890109033,Block Group 3; Census Tract 109.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890009021,Block Group 1; Census Tract 9.02; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890104052,Block Group 2; Census Tract 104.05; Madison County; Alabama,121,134.6291202,121,134,0,13
1500000US010890015004,Block Group 4; Census Tract 15; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106121,Block Group 1; Census Tract 106.12; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890107043,Block Group 3; Census Tract 107.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890027011,Block Group 1; Census Tract 27.01; Madison County; Alabama,14,25.55386468,14,22,0,13
1500000US010890101022,Block Group 2; Census Tract 101.02; Madison County; Alabama,40,65.30696747,40,64,0,13
1500000US010890107031,Block Group 1; Census Tract 107.03; Madison County; Alabama,28,35.4682957,28,33,0,13
1500000US010890109022,Block Group 2; Census Tract 109.02; Madison County; Alabama,66,52.0096145,37,32,29,41
1500000US010890023001,Block Group 1; Census Tract 23; Madison County; Alabama,125,147.5737104,125,147,0,13
1500000US010890106253,Block Group 3; Census Tract 106.25; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890007022,Block Group 2; Census Tract 7.02; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890025011,Block Group 1; Census Tract 25.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890028013,Block Group 3; Census Tract 28.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890112031,Block Group 1; Census Tract 112.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890113011,Block Group 1; Census Tract 113.01; Madison County; Alabama,206,126.6570172,87,61,119,111
1500000US010890114004,Block Group 4; Census Tract 114; Madison County; Alabama,29,28.42534081,18,22,11,18
1500000US010890002031,Block Group 1; Census Tract 2.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890025021,Block Group 1; Census Tract 25.02; Madison County; Alabama,142,184.4586675,142,184,0,13
1500000US010890025023,Block Group 3; Census Tract 25.02; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890112032,Block Group 2; Census Tract 112.03; Madison County; Alabama,224,205.2340128,172,189,52,80
1500000US010890106292,Block Group 2; Census Tract 106.29; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890017002,Block Group 2; Census Tract 17; Madison County; Alabama,10,19.84943324,10,15,0,13
1500000US010890106123,Block Group 3; Census Tract 106.12; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890028011,Block Group 1; Census Tract 28.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890101011,Block Group 1; Census Tract 101.01; Madison County; Alabama,625,404.2091043,625,404,0,13
1500000US010890102002,Block Group 2; Census Tract 102; Madison County; Alabama,57,52.63078947,57,51,0,13
1500000US010890105041,Block Group 1; Census Tract 105.04; Madison County; Alabama,68,109.772492,68,109,0,13
1500000US010890110262,Block Group 2; Census Tract 110.26; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890112033,Block Group 3; Census Tract 112.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890109021,Block Group 1; Census Tract 109.02; Madison County; Alabama,169,125.6741819,0,13,169,125
1500000US010890113023,Block Group 3; Census Tract 113.02; Madison County; Alabama,33,41.62931659,23,38,10,17
1500000US010890029233,Block Group 3; Census Tract 29.23; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890013011,Block Group 1; Census Tract 13.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890025022,Block Group 2; Census Tract 25.02; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106302,Block Group 2; Census Tract 106.30; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890112021,Block Group 1; Census Tract 112.02; Madison County; Alabama,139,198.4263087,0,13,139,198
1500000US010890003013,Block Group 3; Census Tract 3.01; Madison County; Alabama,47,77.1038261,47,76,0,13
1500000US010890106261,Block Group 1; Census Tract 106.26; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890031001,Block Group 1; Census Tract 31; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890101012,Block Group 2; Census Tract 101.01; Madison County; Alabama,309,293.1023712,171,250,138,153
1500000US010890026002,Block Group 2; Census Tract 26; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890108023,Block Group 3; Census Tract 108.02; Madison County; Alabama,65,113.7453296,65,113,0,13
1500000US010890029121,Block Group 1; Census Tract 29.12; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890104032,Block Group 2; Census Tract 104.03; Madison County; Alabama,39,49.72926704,39,48,0,13
1500000US010890106263,Block Group 3; Census Tract 106.26; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110212,Block Group 2; Census Tract 110.21; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110251,Block Group 1; Census Tract 110.25; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890112023,Block Group 3; Census Tract 112.02; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890030002,Block Group 2; Census Tract 30; Madison County; Alabama,62,97.41663102,5,9,57,97
1500000US010890106231,Block Group 1; Census Tract 106.23; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890022001,Block Group 1; Census Tract 22; Madison County; Alabama,264,196.4306493,264,196,0,13
1500000US010890110253,Block Group 3; Census Tract 110.25; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890010001,Block Group 1; Census Tract 10; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890014043,Block Group 3; Census Tract 14.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890028042,Block Group 2; Census Tract 28.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890113021,Block Group 1; Census Tract 113.02; Madison County; Alabama,61,71.19691005,0,13,61,70
1500000US010890007021,Block Group 1; Census Tract 7.02; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890108013,Block Group 3; Census Tract 108.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890113022,Block Group 2; Census Tract 113.02; Madison County; Alabama,572,680.2381936,558,680,14,18
1500000US010890027012,Block Group 2; Census Tract 27.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890107061,Block Group 1; Census Tract 107.06; Madison County; Alabama,152,135.9595528,63,62,89,121
1500000US010890005032,Block Group 2; Census Tract 5.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890015003,Block Group 3; Census Tract 15; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890027211,Block Group 1; Census Tract 27.21; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890101013,Block Group 3; Census Tract 101.01; Madison County; Alabama,272,179.7692966,156,139,116,114
1500000US010890014041,Block Group 1; Census Tract 14.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890028031,Block Group 1; Census Tract 28.03; Madison County; Alabama,13,25.55386468,13,22,0,13
1500000US010890013012,Block Group 2; Census Tract 13.01; Madison County; Alabama,105,171.4934401,0,13,105,171
1500000US010890018012,Block Group 2; Census Tract 18.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106272,Block Group 2; Census Tract 106.27; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890029223,Block Group 3; Census Tract 29.22; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890029242,Block Group 2; Census Tract 29.24; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890030001,Block Group 1; Census Tract 30; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890005022,Block Group 2; Census Tract 5.02; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890109031,Block Group 1; Census Tract 109.03; Madison County; Alabama,181,300.2815346,0,13,181,300
1500000US010890103042,Block Group 2; Census Tract 103.04; Madison County; Alabama,432,283.6353293,313,257,119,120
1500000US010890107052,Block Group 2; Census Tract 107.05; Madison County; Alabama,303,361.2339962,303,361,0,13
1500000US010890019031,Block Group 1; Census Tract 19.03; Madison County; Alabama,50,44.29446918,37,39,13,21
1500000US010890029232,Block Group 2; Census Tract 29.23; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110271,Block Group 1; Census Tract 110.27; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890114001,Block Group 1; Census Tract 114; Madison County; Alabama,72,86.97700846,72,86,0,13
1500000US010890017001,Block Group 1; Census Tract 17; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890104051,Block Group 1; Census Tract 104.05; Madison County; Alabama,54,72.18032973,54,71,0,13
1500000US010890105042,Block Group 2; Census Tract 105.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890013013,Block Group 3; Census Tract 13.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890029231,Block Group 1; Census Tract 29.23; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890108012,Block Group 2; Census Tract 108.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890021002,Block Group 2; Census Tract 21; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110122,Block Group 2; Census Tract 110.12; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890024002,Block Group 2; Census Tract 24; Madison County; Alabama,17,31.78049716,17,29,0,13
1500000US010890025012,Block Group 2; Census Tract 25.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890027221,Block Group 1; Census Tract 27.22; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890105021,Block Group 1; Census Tract 105.02; Madison County; Alabama,153,162.8649747,122,155,31,50
1500000US010890109032,Block Group 2; Census Tract 109.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890027212,Block Group 2; Census Tract 27.21; Madison County; Alabama,37,62.36986452,0,13,37,61
1500000US010890018011,Block Group 1; Census Tract 18.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890024001,Block Group 1; Census Tract 24; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890028012,Block Group 2; Census Tract 28.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890029113,Block Group 3; Census Tract 29.11; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106233,Block Group 3; Census Tract 106.23; Madison County; Alabama,157,227.371942,157,227,0,13
1500000US010890014042,Block Group 2; Census Tract 14.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110252,Block Group 2; Census Tract 110.25; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110254,Block Group 4; Census Tract 110.25; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890107051,Block Group 1; Census Tract 107.05; Madison County; Alabama,155,140.2069898,87,113,68,83
1500000US010890101021,Block Group 1; Census Tract 101.02; Madison County; Alabama,249,363.2327078,0,13,249,363
1500000US010890108022,Block Group 2; Census Tract 108.02; Madison County; Alabama,327,342.2469868,327,342,0,13
1500000US010890105044,Block Group 4; Census Tract 105.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890114002,Block Group 2; Census Tract 114; Madison County; Alabama,407,242.5881283,204,175,203,168
1500000US010890015002,Block Group 2; Census Tract 15; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890031002,Block Group 2; Census Tract 31; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890105034,Block Group 4; Census Tract 105.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110241,Block Group 1; Census Tract 110.24; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890005012,Block Group 2; Census Tract 5.01; Madison County; Alabama,30,47.80167361,30,46,0,13
1500000US010890020002,Block Group 2; Census Tract 20; Madison County; Alabama,18,32.69556545,18,30,0,13
1500000US010890107032,Block Group 2; Census Tract 107.03; Madison County; Alabama,94,149.5660389,94,149,0,13
1500000US010890110231,Block Group 1; Census Tract 110.23; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890004033,Block Group 3; Census Tract 4.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890107063,Block Group 3; Census Tract 107.06; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890029241,Block Group 1; Census Tract 29.24; Madison County; Alabama,328,222.0923231,314,221,14,22
1500000US010890105031,Block Group 1; Census Tract 105.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106232,Block Group 2; Census Tract 106.23; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110272,Block Group 2; Census Tract 110.27; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890112011,Block Group 1; Census Tract 112.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890007012,Block Group 2; Census Tract 7.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890112012,Block Group 2; Census Tract 112.01; Madison County; Alabama,8,20.61552813,0,13,8,16
1500000US010890005011,Block Group 1; Census Tract 5.01; Madison County; Alabama,25,41.10960958,0,13,25,39
1500000US010890019011,Block Group 1; Census Tract 19.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890103032,Block Group 2; Census Tract 103.03; Madison County; Alabama,503,621.6188543,460,619,43,57
1500000US010890006011,Block Group 1; Census Tract 6.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890103022,Block Group 2; Census Tract 103.02; Madison County; Alabama,12,23.85372088,12,20,0,13
1500000US010890110213,Block Group 3; Census Tract 110.21; Madison County; Alabama,32,58.46366393,0,13,32,57
1500000US010890014031,Block Group 1; Census Tract 14.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890108011,Block Group 1; Census Tract 108.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890021003,Block Group 3; Census Tract 21; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890109051,Block Group 1; Census Tract 109.05; Madison County; Alabama,316,434.1946568,316,434,0,13
1500000US010890018013,Block Group 3; Census Tract 18.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890107041,Block Group 1; Census Tract 107.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890007011,Block Group 1; Census Tract 7.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110121,Block Group 1; Census Tract 110.12; Madison County; Alabama,124,111.7586686,124,111,0,13
1500000US010890103031,Block Group 1; Census Tract 103.03; Madison County; Alabama,208,341.2477106,0,13,208,341
1500000US010890023002,Block Group 2; Census Tract 23; Madison County; Alabama,133,196.4306493,133,196,0,13
1500000US010890003012,Block Group 2; Census Tract 3.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890009012,Block Group 2; Census Tract 9.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890104031,Block Group 1; Census Tract 104.03; Madison County; Alabama,32,43.01162634,32,41,0,13
1500000US010890110131,Block Group 1; Census Tract 110.13; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890029221,Block Group 1; Census Tract 29.22; Madison County; Alabama,118,130.6483831,118,130,0,13
1500000US010890106311,Block Group 1; Census Tract 106.31; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110233,Block Group 3; Census Tract 110.23; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890003021,Block Group 1; Census Tract 3.02; Madison County; Alabama,512,479.1763767,512,479,0,13
1500000US010890113012,Block Group 2; Census Tract 113.01; Madison County; Alabama,13,20.61552813,13,16,0,13
1500000US010890003011,Block Group 1; Census Tract 3.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890010002,Block Group 2; Census Tract 10; Madison County; Alabama,65,104.8093507,0,13,65,104
1500000US010890103021,Block Group 1; Census Tract 103.02; Madison County; Alabama,668,400.4722213,582,393,86,77
1500000US010890108021,Block Group 1; Census Tract 108.02; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890005031,Block Group 1; Census Tract 5.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890012001,Block Group 1; Census Tract 12; Madison County; Alabama,105,157.5372972,0,13,105,157
1500000US010890106273,Block Group 3; Census Tract 106.27; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890110132,Block Group 2; Census Tract 110.13; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890007013,Block Group 3; Census Tract 7.01; Madison County; Alabama,20,35.4682957,20,33,0,13
1500000US010890014032,Block Group 2; Census Tract 14.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890020001,Block Group 1; Census Tract 20; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890104062,Block Group 2; Census Tract 104.06; Madison County; Alabama,306,337.1082912,85,109,221,319
1500000US010890105032,Block Group 2; Census Tract 105.03; Madison County; Alabama,16,29.96664813,0,13,16,27
1500000US010890102003,Block Group 3; Census Tract 102; Madison County; Alabama,102,82.03657721,102,81,0,13
1500000US010890105033,Block Group 3; Census Tract 105.03; Madison County; Alabama,183,306.2760193,183,306,0,13
1500000US010890006021,Block Group 1; Census Tract 6.02; Madison County; Alabama,304,410.2060458,304,410,0,13
1500000US010890015001,Block Group 1; Census Tract 15; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890109053,Block Group 3; Census Tract 109.05; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890109041,Block Group 1; Census Tract 109.04; Madison County; Alabama,31,52.63078947,31,51,0,13
1500000US010890110123,Block Group 3; Census Tract 110.12; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890004032,Block Group 2; Census Tract 4.03; Madison County; Alabama,82,133.6338281,82,133,0,13
1500000US010890006022,Block Group 2; Census Tract 6.02; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106262,Block Group 2; Census Tract 106.26; Madison County; Alabama,233,344.2455519,0,13,233,344
1500000US010890021001,Block Group 1; Census Tract 21; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890103043,Block Group 3; Census Tract 103.04; Madison County; Alabama,100,97.12878049,49,47,51,85
1500000US010890107042,Block Group 2; Census Tract 107.04; Madison County; Alabama,220,214.6112765,74,127,146,173
1500000US010890109042,Block Group 2; Census Tract 109.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890028041,Block Group 1; Census Tract 28.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890026003,Block Group 3; Census Tract 26; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106291,Block Group 1; Census Tract 106.29; Madison County; Alabama,33,48.76474136,33,47,0,13
1500000US010890110232,Block Group 2; Census Tract 110.23; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890024004,Block Group 4; Census Tract 24; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890105043,Block Group 3; Census Tract 105.04; Madison County; Alabama,39,69.23149572,39,68,0,13
1500000US010890103044,Block Group 4; Census Tract 103.04; Madison County; Alabama,597,535.0756956,136,165,461,509
1500000US010890024003,Block Group 3; Census Tract 24; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106271,Block Group 1; Census Tract 106.27; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890004031,Block Group 1; Census Tract 4.03; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890009011,Block Group 1; Census Tract 9.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890019013,Block Group 3; Census Tract 19.01; Madison County; Alabama,59,91.92388155,59,91,0,13
1500000US010890104042,Block Group 2; Census Tract 104.04; Madison County; Alabama,231,209.3800373,216,208,15,24
1500000US010890002033,Block Group 3; Census Tract 2.03; Madison County; Alabama,17,31.78049716,0,13,17,29
1500000US010890023004,Block Group 4; Census Tract 23; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890029111,Block Group 1; Census Tract 29.11; Madison County; Alabama,39,60.41522987,39,59,0,13
1500000US010890029122,Block Group 2; Census Tract 29.12; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106281,Block Group 1; Census Tract 106.28; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106251,Block Group 1; Census Tract 106.25; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890111001,Block Group 1; Census Tract 111; Madison County; Alabama,36,51.66236541,0,13,36,50
1500000US010890009014,Block Group 4; Census Tract 9.01; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890013021,Block Group 1; Census Tract 13.02; Madison County; Alabama,97,155.5442059,97,155,0,13
1500000US010890110282,Block Group 2; Census Tract 110.28; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890105045,Block Group 5; Census Tract 105.04; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890106252,Block Group 2; Census Tract 106.25; Madison County; Alabama,0,18.38477631,0,13,0,13
1500000US010890114003,Block Group 3; Census Tract 114; Madison County; Alabama,57,33.61547263,49,31,8,13
