GEO_ID,NAME,Spanish,Spanish_MOE,Other Indo-European languages,Other Indo-European languages_MOE,Asian / Pacific Island languages,Asian / Pacific Island languages_MOE,Other languages,Other languages_MOE
1500000US010890002031,Block Group 1; Census Tract 2.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890002032,Block Group 2; Census Tract 2.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890002033,Block Group 3; Census Tract 2.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890003011,Block Group 1; Census Tract 3.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890003012,Block Group 2; Census Tract 3.01; Madison County; Alabama,19,30,0,13,0,13,0,13
1500000US010890003013,Block Group 3; Census Tract 3.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890003021,Block Group 1; Census Tract 3.02; Madison County; Alabama,51,79,0,13,0,13,0,13
1500000US010890003022,Block Group 2; Census Tract 3.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890004031,Block Group 1; Census Tract 4.03; Madison County; Alabama,5,8,0,13,0,13,0,13
1500000US010890004032,Block Group 2; Census Tract 4.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890004033,Block Group 3; Census Tract 4.03; Madison County; Alabama,0,13,0,13,15,23,0,13
1500000US010890005011,Block Group 1; Census Tract 5.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890005012,Block Group 2; Census Tract 5.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890005021,Block Group 1; Census Tract 5.02; Madison County; Alabama,0,13,6,9,0,13,0,13
1500000US010890005022,Block Group 2; Census Tract 5.02; Madison County; Alabama,44,43,0,13,0,13,0,13
1500000US010890005031,Block Group 1; Census Tract 5.03; Madison County; Alabama,10,16,0,13,0,13,0,13
1500000US010890005032,Block Group 2; Census Tract 5.03; Madison County; Alabama,15,19,0,13,0,13,0,13
1500000US010890006011,Block Group 1; Census Tract 6.01; Madison County; Alabama,0,13,12,17,0,13,0,13
1500000US010890006012,Block Group 2; Census Tract 6.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890006021,Block Group 1; Census Tract 6.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890006022,Block Group 2; Census Tract 6.02; Madison County; Alabama,28,45,0,13,0,13,0,13
1500000US010890007011,Block Group 1; Census Tract 7.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890007012,Block Group 2; Census Tract 7.01; Madison County; Alabama,15,25,0,13,0,13,0,13
1500000US010890007013,Block Group 3; Census Tract 7.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890007021,Block Group 1; Census Tract 7.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890007022,Block Group 2; Census Tract 7.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890009011,Block Group 1; Census Tract 9.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890009012,Block Group 2; Census Tract 9.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890009013,Block Group 3; Census Tract 9.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890009014,Block Group 4; Census Tract 9.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890009021,Block Group 1; Census Tract 9.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890009022,Block Group 2; Census Tract 9.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890010001,Block Group 1; Census Tract 10; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890010002,Block Group 2; Census Tract 10; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890012001,Block Group 1; Census Tract 12; Madison County; Alabama,0,13,0,13,0,13,5,8
1500000US010890012002,Block Group 2; Census Tract 12; Madison County; Alabama,4,6,0,13,0,13,0,13
1500000US010890012003,Block Group 3; Census Tract 12; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890013011,Block Group 1; Census Tract 13.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890013012,Block Group 2; Census Tract 13.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890013013,Block Group 3; Census Tract 13.01; Madison County; Alabama,88,122,0,13,0,13,0,13
1500000US010890013021,Block Group 1; Census Tract 13.02; Madison County; Alabama,21,32,0,13,0,13,0,13
1500000US010890014011,Block Group 1; Census Tract 14.01; Madison County; Alabama,12,20,0,13,38,47,0,13
1500000US010890014031,Block Group 1; Census Tract 14.03; Madison County; Alabama,0,13,0,13,28,40,0,13
1500000US010890014032,Block Group 2; Census Tract 14.03; Madison County; Alabama,0,13,16,25,14,24,0,13
1500000US010890014041,Block Group 1; Census Tract 14.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890014042,Block Group 2; Census Tract 14.04; Madison County; Alabama,0,13,0,13,0,13,19,32
1500000US010890014043,Block Group 3; Census Tract 14.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890015001,Block Group 1; Census Tract 15; Madison County; Alabama,23,26,0,13,0,13,0,13
1500000US010890015002,Block Group 2; Census Tract 15; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890015003,Block Group 3; Census Tract 15; Madison County; Alabama,8,14,0,13,10,16,0,13
1500000US010890015004,Block Group 4; Census Tract 15; Madison County; Alabama,38,60,0,13,0,13,0,13
1500000US010890017001,Block Group 1; Census Tract 17; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890017002,Block Group 2; Census Tract 17; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890018011,Block Group 1; Census Tract 18.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890018012,Block Group 2; Census Tract 18.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890018013,Block Group 3; Census Tract 18.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890019011,Block Group 1; Census Tract 19.01; Madison County; Alabama,35,55,0,13,0,13,0,13
1500000US010890019012,Block Group 2; Census Tract 19.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890019013,Block Group 3; Census Tract 19.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890019021,Block Group 1; Census Tract 19.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890019031,Block Group 1; Census Tract 19.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890020001,Block Group 1; Census Tract 20; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890020002,Block Group 2; Census Tract 20; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890021001,Block Group 1; Census Tract 21; Madison County; Alabama,18,27,0,13,0,13,0,13
1500000US010890021002,Block Group 2; Census Tract 21; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890021003,Block Group 3; Census Tract 21; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890022001,Block Group 1; Census Tract 22; Madison County; Alabama,81,54,0,13,1,2,0,13
1500000US010890022002,Block Group 2; Census Tract 22; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890023001,Block Group 1; Census Tract 23; Madison County; Alabama,36,55,0,13,0,13,0,13
1500000US010890023002,Block Group 2; Census Tract 23; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890023003,Block Group 3; Census Tract 23; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890023004,Block Group 4; Census Tract 23; Madison County; Alabama,0,13,0,13,40,59,0,13
1500000US010890024001,Block Group 1; Census Tract 24; Madison County; Alabama,40,64,0,13,0,13,0,13
1500000US010890024002,Block Group 2; Census Tract 24; Madison County; Alabama,4,10,0,13,0,13,0,13
1500000US010890024003,Block Group 3; Census Tract 24; Madison County; Alabama,120,202,0,13,0,13,0,13
1500000US010890024004,Block Group 4; Census Tract 24; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890025011,Block Group 1; Census Tract 25.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890025012,Block Group 2; Census Tract 25.01; Madison County; Alabama,148,105,0,13,0,13,0,13
1500000US010890025013,Block Group 3; Census Tract 25.01; Madison County; Alabama,77,93,0,13,0,13,0,13
1500000US010890025021,Block Group 1; Census Tract 25.02; Madison County; Alabama,10,22,0,13,0,13,0,13
1500000US010890025022,Block Group 2; Census Tract 25.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890025023,Block Group 3; Census Tract 25.02; Madison County; Alabama,0,13,0,13,35,40,0,13
1500000US010890026001,Block Group 1; Census Tract 26; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890026002,Block Group 2; Census Tract 26; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890026003,Block Group 3; Census Tract 26; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890027011,Block Group 1; Census Tract 27.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890027012,Block Group 2; Census Tract 27.01; Madison County; Alabama,0,13,0,13,12,18,0,13
1500000US010890027211,Block Group 1; Census Tract 27.21; Madison County; Alabama,0,13,2,4,0,13,0,13
1500000US010890027212,Block Group 2; Census Tract 27.21; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890027221,Block Group 1; Census Tract 27.22; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890027222,Block Group 2; Census Tract 27.22; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890028011,Block Group 1; Census Tract 28.01; Madison County; Alabama,0,13,11,19,0,13,0,13
1500000US010890028012,Block Group 2; Census Tract 28.01; Madison County; Alabama,0,13,0,13,16,28,0,13
1500000US010890028013,Block Group 3; Census Tract 28.01; Madison County; Alabama,1,4,14,22,0,13,0,13
1500000US010890028031,Block Group 1; Census Tract 28.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890028032,Block Group 2; Census Tract 28.03; Madison County; Alabama,0,13,0,13,18,31,0,13
1500000US010890028041,Block Group 1; Census Tract 28.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890028042,Block Group 2; Census Tract 28.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890029111,Block Group 1; Census Tract 29.11; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890029112,Block Group 2; Census Tract 29.11; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890029113,Block Group 3; Census Tract 29.11; Madison County; Alabama,0,13,0,13,13,29,0,13
1500000US010890029121,Block Group 1; Census Tract 29.12; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890029122,Block Group 2; Census Tract 29.12; Madison County; Alabama,0,13,0,13,10,19,0,13
1500000US010890029221,Block Group 1; Census Tract 29.22; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890029222,Block Group 2; Census Tract 29.22; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890029223,Block Group 3; Census Tract 29.22; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890029231,Block Group 1; Census Tract 29.23; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890029232,Block Group 2; Census Tract 29.23; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890029233,Block Group 3; Census Tract 29.23; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890029241,Block Group 1; Census Tract 29.24; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890029242,Block Group 2; Census Tract 29.24; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890030001,Block Group 1; Census Tract 30; Madison County; Alabama,13,24,0,13,5,11,0,13
1500000US010890030002,Block Group 2; Census Tract 30; Madison County; Alabama,45,63,0,13,14,27,0,13
1500000US010890031001,Block Group 1; Census Tract 31; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890031002,Block Group 2; Census Tract 31; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890031003,Block Group 3; Census Tract 31; Madison County; Alabama,7,10,0,13,0,13,0,13
1500000US010890101011,Block Group 1; Census Tract 101.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890101012,Block Group 2; Census Tract 101.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890101013,Block Group 3; Census Tract 101.01; Madison County; Alabama,53,80,0,13,0,13,0,13
1500000US010890101021,Block Group 1; Census Tract 101.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890101022,Block Group 2; Census Tract 101.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890102001,Block Group 1; Census Tract 102; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890102002,Block Group 2; Census Tract 102; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890102003,Block Group 3; Census Tract 102; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890103021,Block Group 1; Census Tract 103.02; Madison County; Alabama,18,30,0,13,0,13,0,13
1500000US010890103022,Block Group 2; Census Tract 103.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890103031,Block Group 1; Census Tract 103.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890103032,Block Group 2; Census Tract 103.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890103041,Block Group 1; Census Tract 103.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890103042,Block Group 2; Census Tract 103.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890103043,Block Group 3; Census Tract 103.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890103044,Block Group 4; Census Tract 103.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890104031,Block Group 1; Census Tract 104.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890104032,Block Group 2; Census Tract 104.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890104041,Block Group 1; Census Tract 104.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890104042,Block Group 2; Census Tract 104.04; Madison County; Alabama,37,31,0,13,0,13,0,13
1500000US010890104051,Block Group 1; Census Tract 104.05; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890104052,Block Group 2; Census Tract 104.05; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890104061,Block Group 1; Census Tract 104.06; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890104062,Block Group 2; Census Tract 104.06; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890105021,Block Group 1; Census Tract 105.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890105022,Block Group 2; Census Tract 105.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890105031,Block Group 1; Census Tract 105.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890105032,Block Group 2; Census Tract 105.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890105033,Block Group 3; Census Tract 105.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890105034,Block Group 4; Census Tract 105.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890105041,Block Group 1; Census Tract 105.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890105042,Block Group 2; Census Tract 105.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890105043,Block Group 3; Census Tract 105.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890105044,Block Group 4; Census Tract 105.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890105045,Block Group 5; Census Tract 105.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106121,Block Group 1; Census Tract 106.12; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106122,Block Group 2; Census Tract 106.12; Madison County; Alabama,61,74,0,13,0,13,0,13
1500000US010890106123,Block Group 3; Census Tract 106.12; Madison County; Alabama,0,13,0,13,27,32,0,13
1500000US010890106231,Block Group 1; Census Tract 106.23; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106232,Block Group 2; Census Tract 106.23; Madison County; Alabama,0,13,0,13,45,51,0,13
1500000US010890106233,Block Group 3; Census Tract 106.23; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106251,Block Group 1; Census Tract 106.25; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106252,Block Group 2; Census Tract 106.25; Madison County; Alabama,0,13,0,13,89,127,0,13
1500000US010890106253,Block Group 3; Census Tract 106.25; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106261,Block Group 1; Census Tract 106.26; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106262,Block Group 2; Census Tract 106.26; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106263,Block Group 3; Census Tract 106.26; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106271,Block Group 1; Census Tract 106.27; Madison County; Alabama,0,13,0,13,10,16,0,13
1500000US010890106272,Block Group 2; Census Tract 106.27; Madison County; Alabama,0,13,0,13,26,43,0,13
1500000US010890106273,Block Group 3; Census Tract 106.27; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106281,Block Group 1; Census Tract 106.28; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106282,Block Group 2; Census Tract 106.28; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106291,Block Group 1; Census Tract 106.29; Madison County; Alabama,0,13,0,13,32,32,0,13
1500000US010890106292,Block Group 2; Census Tract 106.29; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106301,Block Group 1; Census Tract 106.30; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106302,Block Group 2; Census Tract 106.30; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106311,Block Group 1; Census Tract 106.31; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890106312,Block Group 2; Census Tract 106.31; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890107031,Block Group 1; Census Tract 107.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890107032,Block Group 2; Census Tract 107.03; Madison County; Alabama,26,42,0,13,0,13,0,13
1500000US010890107041,Block Group 1; Census Tract 107.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890107042,Block Group 2; Census Tract 107.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890107043,Block Group 3; Census Tract 107.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890107051,Block Group 1; Census Tract 107.05; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890107052,Block Group 2; Census Tract 107.05; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890107061,Block Group 1; Census Tract 107.06; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890107062,Block Group 2; Census Tract 107.06; Madison County; Alabama,61,90,0,13,0,13,0,13
1500000US010890107063,Block Group 3; Census Tract 107.06; Madison County; Alabama,0,13,0,13,36,42,0,13
1500000US010890108011,Block Group 1; Census Tract 108.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890108012,Block Group 2; Census Tract 108.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890108013,Block Group 3; Census Tract 108.01; Madison County; Alabama,34,53,0,13,0,13,0,13
1500000US010890108021,Block Group 1; Census Tract 108.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890108022,Block Group 2; Census Tract 108.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890108023,Block Group 3; Census Tract 108.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890109021,Block Group 1; Census Tract 109.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890109022,Block Group 2; Census Tract 109.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890109023,Block Group 3; Census Tract 109.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890109031,Block Group 1; Census Tract 109.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890109032,Block Group 2; Census Tract 109.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890109033,Block Group 3; Census Tract 109.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890109041,Block Group 1; Census Tract 109.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890109042,Block Group 2; Census Tract 109.04; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890109051,Block Group 1; Census Tract 109.05; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890109052,Block Group 2; Census Tract 109.05; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890109053,Block Group 3; Census Tract 109.05; Madison County; Alabama,0,13,36,56,0,13,0,13
1500000US010890110121,Block Group 1; Census Tract 110.12; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110122,Block Group 2; Census Tract 110.12; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110123,Block Group 3; Census Tract 110.12; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110131,Block Group 1; Census Tract 110.13; Madison County; Alabama,0,13,0,13,18,29,0,13
1500000US010890110132,Block Group 2; Census Tract 110.13; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110133,Block Group 3; Census Tract 110.13; Madison County; Alabama,0,13,0,13,12,19,0,13
1500000US010890110211,Block Group 1; Census Tract 110.21; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110212,Block Group 2; Census Tract 110.21; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110213,Block Group 3; Census Tract 110.21; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110231,Block Group 1; Census Tract 110.23; Madison County; Alabama,50,68,0,13,13,21,0,13
1500000US010890110232,Block Group 2; Census Tract 110.23; Madison County; Alabama,0,13,0,13,20,31,0,13
1500000US010890110233,Block Group 3; Census Tract 110.23; Madison County; Alabama,0,13,0,13,66,83,0,13
1500000US010890110241,Block Group 1; Census Tract 110.24; Madison County; Alabama,0,13,0,13,50,47,0,13
1500000US010890110242,Block Group 2; Census Tract 110.24; Madison County; Alabama,28,47,0,13,0,13,0,13
1500000US010890110251,Block Group 1; Census Tract 110.25; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110252,Block Group 2; Census Tract 110.25; Madison County; Alabama,84,129,0,13,0,13,0,13
1500000US010890110253,Block Group 3; Census Tract 110.25; Madison County; Alabama,0,13,0,13,74,93,0,13
1500000US010890110254,Block Group 4; Census Tract 110.25; Madison County; Alabama,58,89,11,18,0,13,0,13
1500000US010890110261,Block Group 1; Census Tract 110.26; Madison County; Alabama,46,68,0,13,0,13,0,13
1500000US010890110262,Block Group 2; Census Tract 110.26; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110271,Block Group 1; Census Tract 110.27; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110272,Block Group 2; Census Tract 110.27; Madison County; Alabama,40,64,2,8,7,11,0,13
1500000US010890110281,Block Group 1; Census Tract 110.28; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110282,Block Group 2; Census Tract 110.28; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890110283,Block Group 3; Census Tract 110.28; Madison County; Alabama,0,13,18,32,0,13,0,13
1500000US010890111001,Block Group 1; Census Tract 111; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890111002,Block Group 2; Census Tract 111; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890112011,Block Group 1; Census Tract 112.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890112012,Block Group 2; Census Tract 112.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890112021,Block Group 1; Census Tract 112.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890112022,Block Group 2; Census Tract 112.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890112023,Block Group 3; Census Tract 112.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890112031,Block Group 1; Census Tract 112.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890112032,Block Group 2; Census Tract 112.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890112033,Block Group 3; Census Tract 112.03; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890113011,Block Group 1; Census Tract 113.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890113012,Block Group 2; Census Tract 113.01; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890113021,Block Group 1; Census Tract 113.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890113022,Block Group 2; Census Tract 113.02; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890113023,Block Group 3; Census Tract 113.02; Madison County; Alabama,17,24,0,13,0,13,0,13
1500000US010890114001,Block Group 1; Census Tract 114; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890114002,Block Group 2; Census Tract 114; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890114003,Block Group 3; Census Tract 114; Madison County; Alabama,0,13,0,13,0,13,0,13
1500000US010890114004,Block Group 4; Census Tract 114; Madison County; Alabama,0,13,0,13,0,13,0,13
